Topic,Title,Content,Date,Link,src
sports,Narine sinks Proteas in West Indies r,"strong>Providence, Guyana: Sunil Narine snared career-best figures of six for 27 on his return to West Indies colours as the hosts defeated South Africa by four wickets in the opening match of the Tri-Nation One-Day International series at the Guyana National Stadium on Friday.</strongForced to remodel his action after it was deemed illegal during the Caribbean side�s last ODI campaign in Sri Lanka last November, the 28-year-old mystery spinner was at his mesmerising best on a turgid surface where the South Africans were dismissed for 188 off 46.5 overs.They found it difficult to establish any sort of momentum despite two useful partnerships at the top of the order.Narine�s returns were not only a personal milestone but also the best-ever by any opponents in one-day cricket against South Africa.Kieron Pollard, back in the good graces of the West Indies selectors after 20 months in the ODI wilderness following the shock abandonment of the tour of India in October of 2014, then lifted his team to the target with 11 balls to spare with a robust unbeaten 67 that included six sixes.It was the first time in 15 years that the Caribbean side had defeated the South Africans in a one-dayer on home soil.Rilee Rossouw top scored with 61 and featured in a 78-run third-wicket partnership with skipper AB de Villiers.That effort followed an opening stand of 52 between Quinton de Kock and Hashim Amla.However the Proteas collapsed from the comparative comfort of 160 for three, their last seven wickets falling for just 28 runs with Narine befuddling the South African middle and lower order.Rossouw was one of the spinner�s scalps, falling to a good low catch by Carlos Brathwaite at first slip.Brathwaite had earlier broken the opening stand of de Kock and Amla, de Kock attempting an injudicious heave to be comprehensively bowled.Narine then made his first strike by trapping Amla leg-before in the very next over.Yet it was the demise of de Villiers that proved to be the most crucial.Playing well within himself and being mindful of the challenging batting conditions, he compiled 31 off 49 deliveries without a single boundary but fell to a good catch off his own bowling by pacer Jerome Taylor at the start of the 31st over.South Africa had just ended a period of 23 overs without finding the boundary rope and it appeared de Villiers and Rossouw were on the cusp of acceleration before the captain�s departure.From then on it was the Narine show as he scythed through the rest of the visitors� batting.Set a relatively modest target, the West Indies opening pair of Johnson Charles and Andre Fletcher rode their luck in a 37-run stand before the introduction of the spinners changed the complexion of the chase.Imran Tahir deceived and bowled both with googlies while Aaron Phangiso and part-timer J.P. Duminy removed Marlon Samuels and Denesh Ramdin respectively to have the hosts wobbling at 76 for four.But Pollard, whose first three scoring shots were towering sixes, dominated a 74-run fourth-wicket stand with Darren Bravo to take the West Indies closer to the target.Bravo fell to Phangiso for 30 and Carlos Brathwaite, the final over hero of the World T20 triumph in India two months earlier, perished attempting a bit hit of Phangiso.But captain Jason Holder joined Pollard to ensure there were no more alarms on the way to a morale-boosting victory for a team classified as underdogs alongside the South Africans and ahead of Sunday�s meeting with World Cup holders Australia at the same venue.",6/4/2016,,
sports,Boxing legend Alis condition very grav,"strong>Los Angeles: Boxing legend Muhammad Ali was fighting for his life in an Arizona hospital on Friday, with a source close to his family describing his condition as ""very grave"" as he battled a respiratory problem.</strong""The condition is very grave,"" a source close to Ali�s family told AFP on condition on anonymity as concern mounted for the beloved sporting icon.The 74-year-old former heavyweight world champion was hospitalized on Thursday. US media reported his respiratory trouble was complicated by his Parkinson�s disease.Ali spokesman Bob Gunnell earlier told the Courier-Journal in Ali�s hometown of Louisville that the fighter remained in fair condition and that a brief stay was still expected.Gunnell noted the ""media frenzy"" touched off each time the iconic fighter is hospitalized, but multiple media reports that Ali�s condition was deteriorating triggered widespread concern on Friday evening.One source suggested to the Los Angeles Times that Ali could be hours from death.US celebrity news website radaronline.com quoted an anonymous source as saying Ali required help breathing and that worried family members had gathered at his bedside.Ali, known globally not only for his storied ring career but also for his civil rights activism, has been hospitalized multiple times in recent years.He spent time in hospital in 2014 after suffering a mild case of pneumonia and again in 2015 for a urinary tract infection.His Parkinson�s, thought to be linked to the thousands of punches he took during a career that spanned three decades, has limited his public speaking for years.But he has continued to make appearances and offer opinions through his family members and spokespeople.",6/4/2016,,
sports,Messi arrives in California for C,"strong>San Jos�, United States: Lionel Messi touched down in California on Friday as Argentina prepared for the possibility that the injured Barcelona superstar may not be fit for next week�s Copa America Centenario showdown with Chile.</strongMessi arrived in the early hours from Barcelona, where on Thursday he had appeared in court to give evidence in his tax fraud trial which has also embroiled his father.Messi, who suffered a back injury in a friendly victory against Honduras last week, is uncertain to be fit for Monday�s crucial Group D game against Chile at the Levi�s Stadium in Santa Clara.The 28-year-old playmaker was expected to train with his Argentina team-mates later Friday.Meanwhile team-mates Augusto Fernandez and Nahuel Guzman admitted Friday that Argentina were facing up to the possibility of Messi�s absence against the Chileans.""It is logical that being the best player in the world it is clear that we all want him to be fit,"" Atletico Madrid midfielder Fernandez said, adding that he was confident the squad would cope against the Chileans if Messi was ruled out.""When you have moments of adversity that�s when the team has to step up,"" Fernandez told a press conference.Guzman said he hoped Messi could recover, but admitted he had been surprised by the Argentina captain�s decision to make a grueling round trip from Spain just to appear in the Honduras friendly.""It is shocking at some point because it is the captain, it�s Leo. He came to play this game, perhaps without much obligation or necessity, and he ends up getting injured,"" the Mexico-based reserve goalkeeper said.Monday�s game is likely to determine the winner of Group D, with Argentina facing further games against Panama and Bolivia.Messi is bidding to end Argentina�s 23-year trophy drought after a series of agonizing near-misses in recent years which saw the Albiceleste beaten in both the 2014 World Cup final and 2015 Copa America final.",6/4/2016,,
sports,Djokovic joins greats with maiden French Open ti,"strong>Novak Djokovic joined the tennis greats on Sunday when he downed British second seed Andy Murray 3-6 6-1 6-2 6-4 to claim his maiden French Open title and hold all four grand slams at the same time.</strongThe world number one recovered from a nervous start to impose his pace on Court Philippe Chatrier and clinch his 12th grand slam crown after three previous failures in a Roland Garros final.Djokovic is only the third man after Don Budge and Rod Laver to hold the four majors at the same time, and the eighth man to triumph at Wimbledon and the French, U.S. and Australian Opens.Murray played a perfect opening set, finding the right balance between defence and attack, but he was overwhelmed once Djokovic loosened up to avoid becoming the first man to lose his first four Roland Garros finals.The Serb shook off late jitters to wrap things up on his third match point when Murray netted a backhand.",6/5/2016,,
sports,PCB announces Test squad for England seri,"LAHORE: The Pakistan cricket Board (PCB) has announced a 17-member Test squad for the tour of England in July.Chief selector Inzamam-ul-Haq revealed the names of the players at a press conference here on Sunday.Misbah-ul-Haq has been retained as captain of the Test team which include three openers, seven middle-order batsmen, five bowlers and two wicketkeepers.Mohammad Hafeez, Yasir Shah and Zulfiqar Babar have been included in the team after they were declared fit while fast bowler Amir Khan�s inclusion will be based on the issuance of his visa.However, Inzamam-ul-aq Haq HHh Haq hopes that Amir would get the visa for the tour.Pakistan will play four Test matches against England on the tour.�",6/5/2016,,
sports,Lee gets Olympic boost with Indonesia wi,"JAKARTA: Lee Chong Wei edged Denmark�s Jan O Jorgensen on Sunday to win his sixth Indonesia Open badminton title, raising hopes the Malaysian ace may be on course for Olympic victory.Second seed Lee battled back from one set down to defeat fifth seed Jorgensen 17-21, 21-19, 21-17 in a thriller that was marked by a series of hard-fought rallies and dramatic smashes.Jorgensen, ranked fifth in the world, dominated in the early stages of the men�s singles final and appeared to be heading for victory as he took the lead in the second set.But world number two Lee fought back doggedly, winning a series of long rallies to cling on.By the final stages of the third set, Lee was firmly in control, confidently winning point after point as Jorgensen�s initial confidence faded.The victory will be a boost for Lee as he heads to Rio this summer, where the 33-year-old will again try to win Olympic gold.At the last two Olympics, Lee has lost in the final to his arch-rival, China�s Lin Dan.In another boost for the Malaysian, Lin was knocked out of the Indonesian Open earlier in the week, losing in a shock defeat to unseeded Indonesian Jonatan Christie.Number one seed Chen Long of China withdrew, blaming an injury.Despite his loss in the final, Jorgensen�s impressive performance in the Indonesian Open is likely to be a boost for the Danes, coming hot on the heels of their maiden Thomas Cup victory last month.Thousands of fans flocked to watch the final at the Istora Gelora Bung Karno Stadium in Jakarta.�",6/5/2016,,
sports,Proud British fighter Amir Khan wants success for Pakistan ,"strong>ISLAMABAD:Boxer Amir Khan has denied betraying his British upbringing after being criticised for saying he would represent Pakistan at the Rio Games, insisting he only wanted to boost the sport in his parents� country of birth.</strongBut the Bolton-born fighter also admitted he would not be willing to face an accompanying two-year ban from the World Boxing Council that would jeopardise his professional career, making an Olympic appearance unlikely.Speaking to AFP in an exclusive interview in Islamabad, where he launched his first boxing academy on Saturday, Khan said he was a ""proud British fighter"" who had represented his country at the Athens Games and would therefore not want to deprive fellow Brits of a ticket to Rio De Janeiro.""I�m not doing it because I�m not happy being British. I�m a proud British fighter, but it�s the way people took it out of context and calling me a traitor -- I meant it in a way that I�d rather give someone else an opportunity instead because Pakistan has no boxers,"" he said.""But, you know, at the moment we are just waiting and seeing. I don�t think I�ll be allowed to do that anyway because obviously, the WBC, they won�t allow it.""World Boxing Council president Mauricio Sulaiman denounced a rule change by the International Boxing Association (AIBA) to allow professionals to compete against top amateurs in the Olympics, calling the move dangerous.Amir�s announcement was also met with consternation by some fans on social media and his former promoter Frank Warren, who wrote on boxingscene.com he was ""a little disappointed"" in Khan, who rose to fame after bagging an Olympic silver medal in 2004./><strong>Stinging loss</strongThe 29-year-old stands at a critical juncture in his career following a stinging loss to Saul ""Canelo"" Alvarez last month, that took his career record to 31 wins and four losses.Khan, a two-time former welterweight world champion, stepped up two divisions to fight his brawny middleweight opponent after he was denied a coveted matchup with Floyd Mayweather, who retired last year.He got off to a lightning start, but after dominating the early rounds was caught with a powerful overhand right that put him on the canvas in the sixth.Looking more trim than he appeared during the Nevada bout, Khan was sanguine about his loss and insisted he was looking forward to his next world title shot against WBC welterweight champion Danny Garcia.""I feel great. I feel young, fresh. I mean, the Alvarez fight, everything was going fine until I got caught with the big shot and that�s boxing for you sometimes. One punch can change the fight. You can be winning the fight quite comfortably and I�ve seen it happen to the best of us.""So, I�m gonna go back to the drawing board and not make those mistakes. I know that my offense was amazing in that fight. But maybe tighten up a few little areas.""/>Hunting for championsNo longer the brash youngster who was known for his fast cars and flashy lifestyle and who regularly made headlines for his speeding tickets, Khan now speaks passionately about the need to give back to those less fortunate -- a trait he says he learned from his idol, the late Muhammad Ali.Last year, he travelled to the Greek island of Lesbos to lead a charitable drive for Syrian refugees, while his current trip to Pakistan has seen him raise money and pledge wells for the residents of Thar, a drought-ridden southern district home to some of the country�s most destitute people.<br/>Ali, he says, was ""not just a champion but a people�s champion and that�s how I want to be.""His academy in Islamabad -- modelled after the one he founded in Bolton, northwest England, will aim to seek out talent in a country which only boasts sporadic success in cricket.He said: ""I really believe in the country, I really believe in the talent we have here, just like I did in the UK. I believed in talent in the UK and I produced amateur world champions and European champions and gold medallists and national champions. I want do the same for Pakistan.""",6/5/2016,,
sports,Muhammad Ali public funeral set for Louisville on Friday,"strong>Louisville: The life of late legendary boxer Muhammad Ali will be celebrated with a public funeral procession and memorial service next week in his home town of Louisville, Kentucky, a family spokesman said Saturday</strongAli, the three-time world heavyweight champion and colorful civil rights activist whose fame transcended the world of sports and made him an iconic figure of the 20th century, died Friday at age 74 after a long battle with Parkinson�s disease.The dazzling fighter -- whose words, often delivered in catchy rhymes, were as devastating as his punches -- had been admitted to an Arizona hospital earlier in the week.From political leaders to sports figures to Hollywood�s A-list, the world paused to remember ""The Greatest,"" whose remarkable career spanned three decades, and whose battle with illness later in life moved his fans.After a private family funeral on Thursday, Ali�s coffin will move through the streets of Louisville on Friday, June 10, before a public memorial service at an arena, with former president Bill Clinton among those expected to offer eulogies.The procession has been organized to ""allow anyone that is there from the world to say goodbye,"" family spokesman Bob Gunnell told reporters in Scottsdale, Arizona.Louisville lowered flags to half-staff in his honor, as fans flocked to his modest childhood home, now a museum, to pay their respects and leave flowers.",6/5/2016,,
sports,Former Ali promoter Bob Arum recalls boxers impact on society,"strong>For Bob Arum, the famed promoter who befriended Muhammad Ali some 50 years ago, the former heavyweight champion�s legacy in the boxing ring pales in comparison to his impact on America and the world.</strongArum told Reuters on Saturday, the day after Ali died in a Phoenix-area hospital at the age of 74, that his long-time friend should be remembered for standing up against racism and war at a time when doing so was risky and unpopular.""I think when you talk about Muhammad Ali, as great an athlete, as great a boxer as he was, he was the greatest boxer of all time, he means so much more to the United States and the world,"" Arum said.""He was a transformative figure in our society. ""Arum, 84, recalled that Ali strode onto the world stage in the mid-1960s, at a time when African Americans were still fighting for basic civil rights.""And while Martin Luther King was talking sense and talking about progress that could be made in his soft-spoken way, Ali, with his big mouth was thundering and demanding rights for African-American people and standing up for what was right,"" Arum said.""At first that didn�t sit well with the people in the United States. At fights he was booed because they felt that he was too outspoken,"" he said.Arum said he disagreed at the time with Ali�s refusal to be drafted into the U.S. Army and fight in Vietnam, a stand that cost the fighter his world boxing crown.""And I said �hell no�, I advised him just the opposite,"" Arum said. ""But of course he wouldn�t listen.He did what he thought was right.And it turned out he was right, and I was wrong. ""The promoter said Ali gave up three years in the prime of his career to stand up for those convictions and was ultimately vindicated in the public eye.""So when I look back at his life, and I was blessed to call him a friend and spent a lot of time with him, it�s hard for me to talk about his exploits in boxing because as great as they were they paled in comparison to the impact that he had on the world,"" Arum said.",6/5/2016,,
sports,Muhammad Ali the greatest remembered boxer transcended spor,"strong>SCOTTSDALE, ARIZ: The death of Muhammad Ali, the former heavyweight champion known as much for his political activism as his boxing brilliance, triggered a worldwide outpouring of affection and admiration for one of the best-known figures of the 20th century.</strongAli, who had long suffered from Parkinson's syndrome which impaired his speech and made the once-graceful athlete almost a prisoner in his own body, died on Friday at age 74.The cause of death was septic shock due to unspecified natural causes, a family spokesman said on Saturday. Ali was admitted to a Phoenix-area hospital, HonorHealth, with a respiratory ailment on Monday.""He�ll be remembered as a man of the world who spoke his mind and wasn�t afraid to take a chance and went out of his way to be a kind, benevolent individual that really changed the world,"" the family spokesman, Bob Gunnell, said at a news conference in Scottsdale, Arizona.Despite Ali's failing health, his youthful proclamation that he was ""the greatest"" rang true until the end for millions of people around the world who respected him for his courage both inside and outside the ring.Along with a fearsome reputation as a fighter, Ali spoke out against racism, war and religious intolerance, while projecting an unshakeable confidence that became a model for African-Americans at the height of the civil rights era and beyond.Stripped of his world boxing crown for refusing to join the U.S. Army and fight in Vietnam, Ali returned in triumph by recapturing the title and starring in some of the sport's most unforgettable bouts.""I think when you talk about Muhammad Ali, as great an athlete, as great a boxer as he was, he was the greatest boxer of all time, he means so much more to the United States and the world,"" said Ali's long-time friend, boxing promoter Bob Arum.""He was a transformative figure in our society.""Bursting onto the boxing scene in the 1960s with a brashness that threatened many whites, Ali would come to be embraced by Americans of all races for his grace, integrity and disarming sense of humor.""In the end, he went from being reviled to being revered,"" civil rights leader the Rev. Jesse Jackson told CNN on Saturday.Pam Dorrough, a tourist in New York's Times Square, admired Ali's refusal to apologize for what he believed.""The confidence - and I know everybody thought it was an arrogance about him - he always projected a confidence,"" she said. ""And he stood by that.""President Barack Obama, the first African-American to reach the White House, said Ali was ""a man who fought for us"" and placed him in the pantheon of civil rights leaders Martin Luther King Jr and Nelson Mandela.""His fight outside the ring would cost him his title and his public standing. It would earn him enemies on the left and the right, make him reviled, and nearly send him to jail,"" Obama said in a statement. ""But Ali stood his ground. And his victory helped us get used to the America we recognize today.""Ali's daughter Maryum said on Saturday: ""I am happy my father no longer struggles. He is in a better place. God is the greatest.""In New York's Harlem district, fans gathered outside the famous Apollo Theater, where a marquee paying tribute to Ali read: ""The greatest of all time. 1942-2016.""Nearby, hundreds more gazed at projections of phrases and images most associated with Ali, such as ""float like a butterfly and sting like a bee.""Few could argue with his athletic prowess at his peak in the 1960s, with his dancing feet and quick fists. But Ali became much more than a sportsman. He spoke boldly against racism in the '60s as well as against the Vietnam War.Ali met scores of world leaders, during and after his championship reign, and for a time he was considered the most recognizable person on earth, known even in remote villages in countries far from the United States.",6/6/2016,,
sports,Two late goals give Mexico 3 1 win over Uruguay,"strong>Mexico scored twice in the final five minutes to beat Uruguay 3-1 in a pulsating Copa America Group C match in which each side had a man sent off on Sunday.</strongThe win in front of a passionate and partisan crowd at Glendale, Arizona left Mexico top of the group on goal difference from Venezuela after they beat 10-man Jamaica 1-0 in Chicago.The early omens were not good for Uruguay who stood stunned before kickoff when the Chilean national anthem was played instead of their own.Mexico then made a lightning start with the fastest goal of the tournament so far in their first incursion into the Uruguay penalty area in the fourth minute.Hector Herrera and Uruguay's Alvaro Pereira both leapt to meet Andres Guardado's curling cross from the left with the defender heading into his own net.Uruguay, who had Matias Vecino dismissed on the stroke of halftime after a second booking for a foul on Jesus Corona, equalised in the 74th minute from the free kick awarded when Guardado was also shown a second yellow card.Carlos Sanchez, the man Guardado brought down, hit the free kick into the box where captain Diego Godin headed past Alfredo Talavera to put the record 15-times champions back on level terms.Mexico, however, had the last word when their captain Rafael Marquez scored a fine goal from a corner, finding the top corner of Fernando Muslera's net with an angled shot from the right.With the Uruguayans pushing forward in numbers in search of another equaliser, Herrera made the result safe in the second minute of added time with a header from Diego Perez�s neat flick across the face of goal.strong>VENEZUELAN VICTORY</strongUruguay, without injured striker Luis Suarez and on the back foot for most of the first half, missed two good chances either side of halftime.Edinson Cavani, put through by Nicolas Lodeiro, was one-on-one with Talavera but the goalkeeper closed him down and blocked his effort after 30 minutes.In the 58th minute, Godin broke into attack from his own half and laid off to his right for Cavani who crossed to fellow striker Diego Rolan on the left but his finish was poor and ended up on the wrong side of the near post.Jamaica, who have now lost all four of their Copa America matches by the same 1-0 score, had the first chance at Soldier Field when a header from Je-Vaughn Watson hit the bar in the 11th minute.Venezuela, whose highest finish at a Copa America was the 2011 semi-finals in Argentina, went ahead after 15 minutes when Alejandro Guerra set up Josef Martinez and the striker shot under goalkeeper Andre Blake.Eight minutes later, Jamaica�s Rodolph Austin was sent off after he caught Tomas Rincon�s ankle with his studs as he followed through after winning the ball in the tackle.Jamaica's coach Winfried Schaefer was sent to the stands for the second half after a heated discussion with referee Victor Carrillo at the break.The Caribbean islanders fought hard in the second half but Michael Hector hit the post with a shot and, at the other end, Blake needed to make a superb save from Wilker Angel's diving header.Mexico play Jamaica next in Pasadena on Thursday when Uruguay meet Venezuela in Philadelphia.",6/6/2016,,
sports,Indias Pocket Hercules dies at 104,"KOLKATA: Manohar Aich, the bodybuilder who became the first Indian to take the Mr. Universe title in 1952 and won the nickname �Pocket Hercules� for his tiny stature, has died aged 104.Aich, who stood just 1.5 metres (four feet, 11 inches) tall, started lifting weights in 1942 when he was working as a gym instructor in the Royal Indian Air Force.That job ended when he slapped a British officer who had made an offensive remark about Indians, earning him a brief jail term -- a punishment he later described as a ""blessing in disguise"".""The jailor had been very kind and allowed me to train. In fact, he encouraged it,"" Aich told the Indian Express newspaper in an interview to mark his 100th birthday.He emerged from prison as India won its independence in 1947 and decided to settle in the eastern city of Kolkata, where he turned to selling coconuts for a living.But his interest in bodybuilding continued and in 1951 he travelled to Britain to take part in the Mr. Universe competition.When he missed out on the title he decided to stay on in Britain and have another go, taking a job with British Rail. In 1952 he became the first Indian ever to win.Aich died at his home in Kolkata on Sunday, his son told AFP by phone.""Our father used to say discipline comes from within. He always maintained a strict regimen -- sit-ups, push-ups,"" said Manoj Aich. ""His simple diet of milk, fruits and vegetables along with rice, lentils and fish kept him healthy. He never smoked, nor did he take alcohol.""�",6/6/2016,,
sports,Aqib Javed refuses head Bangladesh bowling consu,"LAHORE: Former Pakistan bowler Aaqib Javed Monday has refused to accept the post of Bangladesh�s bowling consultant.Aqib Javed, who stepped down as the UAE coach in April, is also the director of cricket operations with Lahore Qalandars in the Pakistan Super League.Earlier BCB president Nazmul Hassan has said that the board is in talks with Aqib Javed for the post of Bangladesh's bowling consultant.""We are in touch with Aaqib Javed,"" Hassan said. ""Our CEO Nizamuddin Chowdhury informed us that we will get an answer from him - yes or no - by day after tomorrow (Tuesday). We are also discussing if we can talk about the alternatives.""The position became vacant when Heath Streak decided not to continue as the bowling coach last month.So far, the BCB has been in discussions with three other candidates.",6/6/2016,,
sports,Amir Khan inaugurates boxing academy in Islamabad,"ISLAMABAD: British boxer of Pakistani origin Amir Khan formally inaugurated his Boxing Academy in Islamabad late Saturday hoping it will produce champions.The Amir Khan Boxing Academy has been set up here at Pakistan Sports Complex in collaboration with Pakistan Sports Board (PSB) to train young pugilists of the country.�Pakistan is a great country. I really believe in the immense talent that we have here. That�s why I have opened this academy�, he told media after the inauguration.He said the academy was modelled after the one he established in Bolton England stating it will soon start producing world champions like United Kingdom.�I produced amateur national champions, gold medalists, European and world champions in UK and the same I want to do in Pakistan,� he maintained.Amir, a two-time former welterweight world champion, stepped up two divisions to fight Canelo Alvarez in Las Vegas last month but lost the WBC middleweight showdown.He believed Pakistan could be a top nation in boxing. �My dream has been to help Pakistan in sports. And being a boxer myself, I decided to extend support in boxing, he said.To a question about his recent statement to fight at Rio Olympics under Pakistan�s flag, he said that he was a proud British boxer who had represented the UK at the Athens Games.Director General PSB Akhtar Nawaz Ganjera on the occasion said that a Memorandum of Understanding (MoU) was signed with Amir Khan for the academy.Under the agreement, Amir would provide coaches and boxing equipment for the academy while PSB would extend all necessary support to run it in an efficient way.Earlier, British High Commissioner in Pakistan Thomas Drew also joined Amir Khan at the inauguration ceremony.�",6/6/2016,,
sports,Andy Murray tastes bittersweet loss in unexpected French Open fi,"For Andy Murray, reaching Sunday's French Open final was a bonus, but he was in no mood to look for silver linings in the aftermath of yet another grand slam reverse at the hands of Novak Djokovic.The second-seeded Briton's 3-6 6-1 6-2 6-4 defeat on Court Philippe Chatrier was his fifth loss in seven blue riband finals against the Serbian world number one, and his eighth out of 10 finals in all.""I was struggling. I was a couple of points from going out of the tournament in the first round,"" he told reporters.""But then when you get there (to the final) obviously you want to win. You know, I didn't do that today. Right now I'm very disappointed.""Had he turned the tables on a player he has beaten just twice in the past 14 meetings, Murray would have become the first British man to win the French Open since Fred Perry in 1935.The last of those rare Murray victories came in May's Italian Open final, also played on clay -- a surface the Scot once mistrusted but now looks increasingly at ease on -- and in the same damp conditions that dominated this year's Roland Garros fortnight.strong>Facing a Paris crowd heavily favouring his opponent in a stadium dotted on all sides with Serbian flags, the Scot managed to carry that momentum into the early part of Sunday's match -- one he said after his semi-final win over Stan Wawrinka that he had ""never expected to reach"".</strongMurray won 16 of 20 points at one stage of the first set.But after failing to convert a break point in the first game of the second set, Murray lost the initiative and Djokovic kicked into a higher gear.The Serbian faltered only at the sharp end of the match, nervously dropping serve at 5-2 as the prospect of winning his fourth major in a row began to sink in, but sealing the match two games later.strong>GRACIOUS AND WITTY</strongWhen it was all over, Murray crossed the net to embrace his rival, well aware of the immensity of an achievement he paid tribute to in a gracious, witty courtside speech.""Winning all four of the grand slams in one year is an amazing achievement. This is something that is so rare in tennis,"" he said.""...So everyone here who came to watch is obviously extremely lucky to see it. Me personally being on the opposite side, it sucks to lose the match. But I am proud to have been part of today.""Murray acknowledged that same sense of perspective might help him view his achievements in a kinder light at the end of his career, having shared top-four billing over many years with Djokovic and two other all-time greats of the game in Roger Federer and Rafael Nadal. Federer missed this year's tournament with a back problem and Nadal had to pull out with a wrist injury after the second round.""Obviously the guys I have been around the last few years have made things difficult for me,"" he said.""But I guess I've got a few more years to try and (win more slams). I think when I finish I will be more proud of my achievements maybe.""Meanwhile next month's Wimbledon beckons, and another chance to set the record straight -- this time on a surface on which the Serbian has never beaten him.",6/6/2016,,
sports,Amir is the future of Pakistani cricket Wasim Akr,"KARACHI: Former Pakistan cricket team captain and fast bowler Wasim Akram praised Mohommad Amir, calling him the 'future' of Pakistani cricket.�Answering questions on the Geo Pakistan show, Wasim said that Amir was a brilliant bowler and that he was the future of cricket in the country.�Wasim also disclosed the advice that he gave to Amir.�""I told Amir to focus on only one thing; cricket. Leave everything else,"" he said.�Wasim also said that one always encountered challenges in life. However, he also said that one should know how to tackle and handle those challenges.During the show, Wasim also talked about how he was bad at studies during his school days and his only focus was at sports.�""My teachers used to beat me up a lot at school,"" he mused.�Pakistani fast bowler Mohommad Amir made his comeback to the national side last year after a five-year ban. Amir made it back to the national squad and performed well in this year's ICC World T20 Championship.�For the upcoming England tour, Amir was picked by Pakistan to play for the country however, the cricketer is still awaiting his visa. Amir could be denied the visa to tour England, after his conviction more than five years ago in the country after his infamous spot-fixing scandal.��",6/6/2016,,
sports,Warner half century as Australia thrash Windi,"strong>Providence, Guyana: Australia wobbled near the finish yet still made an immediate statement in their opening match of the Tri-Nation Series at the Guyana National Stadium on Sunday, whipping the West Indies by six wickets in the second fixture of the tournament.</strongPut in to bat on a pitch that once again made strokeplay difficult, the West Indies collapsed from the relative comfort of 50 for one to be dismissed for 116 off just 32.3overs, losing the last nine wickets for only 66 runs on the way their lowest-ever total in a One-Day International against Australia in the Caribbean.Australia then wasted little time in getting to the modest target, David Warner stroking an unbeaten 55 to ensure that the scheduled day/night fixture was over with almost 25 overs to spare despite the loss of three wickets for seven runs with the end in sight.Spinners Sunil Narine, with two wickets in one over, and Sulieman Benn caused the discomfort but it was not enough to pull the hosts back from the abyss.The emphatic victory earned Australia a bonus point to move ahead of the West Indies in the three-team standings before Tuesday�s final game at Providence against South Africa.Boosted by a four-wicket win in the tournament-opener against the South Africans at the same venue two days earlier, the West Indies plummeted back down to earth at the feet of the World Cup-holders, whose frontline spinners Nathan Lyon and Adam Zampa did the bulk of the damage with three wickets apiece after the usual effective opening burst from Mitchell Starc.Playing his first international match for more than six months after being sidelined by injury, the left-arm fast bowler breached the defences of openers Andre Fletcher and Johnson Charles to finish with figures of two for 37 from nine overs.He showed signs of rustiness in delivering five wides and a no-ball, however his lethal pace proved more than a handful for the West Indies top order.Starc�s tally of ODI wickets is now at 92 in his 47th match and should he take eight more before the end of this competition he will eclipse Pakistan�s Saqlain Mustaq for the record as the fastest to 100 wickets in terms of matches played in this format of the international game.Charles topscored with a chancy 22 while all-rounder Carlos Brathwaite was last out for 21, Aaron Finch taking the catch at long-on to give Zampa his third wicket.Notwithstanding the turgid surface, the home batsmen contributed to their swift demise with a succession of poor shots, exemplified by Darren Bravo�s loose cover-drive at seamer Mitchell Marsh which offered a straightforward catch to Zampa at cover.Lyon, the experienced off-spinner, had an almost instant impact in disposing of Marlon Samuels and Kieron Pollard off successive deliveries. Pollard, whose unbeaten 67 guided the West Indies to victory over the Proteas two days earlier, attempted a heave over long-on to be taken by Warner on the boundary.Jason Holder gave mystery spinner Narine first use of the new ball from one end in hopes of an immediate breakthrough at the start of the Australian reply, but it was left to the captain to separate the opening pair as Warner and Finch got off to a flying start with a succession of boundaries on both sides of the wicket.They had put on 44 by the eighth over when Finch was leg-before for 19 in Holder�s first over, giving the gangling Barbadian his 50th wicket in One-Day International cricket.",6/6/2016,,
